stringId_A,stringId_B,combined_score
ENSP00000249014,ENSP00000497733,0.8704000000000001
ENSP00000249071,ENSP00000359552,0.414397
ENSP00000249071,ENSP00000303507,0.5111488000000001
ENSP00000249071,ENSP00000261590,0.58327
ENSP00000249071,ENSP00000286201,0.5365
ENSP00000249071,ENSP00000366283,0.589
ENSP00000249071,ENSP00000293549,0.5535720000000001
ENSP00000249071,ENSP00000337907,0.585
ENSP00000249071,ENSP00000376197,0.580875
ENSP00000249071,ENSP00000357727,0.6439429999999999
ENSP00000249071,ENSP00000339467,0.631
ENSP00000249071,ENSP00000351209,0.624394
ENSP00000249071,ENSP00000339191,0.5989565
ENSP00000249071,ENSP00000276440,0.4951500000000001
ENSP00000249071,ENSP00000379350,0.64684
ENSP00000249071,ENSP00000357721,0.617901
ENSP00000249071,ENSP00000380948,0.594125
ENSP00000249071,ENSP00000364898,0.6333199999999999
ENSP00000249071,ENSP00000348461,0.83422474
ENSP00000249071,ENSP00000451828,0.591045
ENSP00000249071,ENSP00000442736,0.916273
ENSP00000249071,ENSP00000357883,0.92336
ENSP00000249071,ENSP00000384273,0.9185874
ENSP00000249071,ENSP00000352288,0.9241967
ENSP00000249071,ENSP00000382004,0.9158000000000001
ENSP00000249071,ENSP00000380638,0.9166000000000001
ENSP00000249071,ENSP00000361423,0.918654
ENSP00000249071,ENSP00000400175,0.9407095
ENSP00000249071,ENSP00000497733,0.9379092
ENSP00000249071,ENSP00000479719,0.9351302
ENSP00000249071,ENSP00000495631,0.9283887000000001
ENSP00000249071,ENSP00000293373,0.9306433000000001
ENSP00000249071,ENSP00000469413,0.9404068
ENSP00000249071,ENSP00000316338,0.9395594
ENSP00000249071,ENSP00000362680,0.922837
ENSP00000249071,ENSP00000286827,0.9183784
ENSP00000249071,ENSP00000501150,0.95536
ENSP00000249071,ENSP00000304283,0.9766
ENSP00000249071,ENSP00000314067,0.9545672000000001
ENSP00000249071,ENSP00000485033,0.9742746
ENSP00000250378,ENSP00000308938,0.4318000000000001
ENSP00000250378,ENSP00000355627,0.77438125
ENSP00000250448,ENSP00000340330,0.5225
ENSP00000250448,ENSP00000495564,0.400324
ENSP00000250448,ENSP00000400341,0.5369149999999999
ENSP00000250448,ENSP00000391490,0.615556
ENSP00000250448,ENSP00000346879,0.654496
ENSP00000250448,ENSP00000263253,0.8088000000000001
ENSP00000250448,ENSP00000368632,0.954592
ENSP00000250559,ENSP00000306099,0.4
ENSP00000250559,ENSP00000498441,0.4
ENSP00000250559,ENSP00000336829,0.4
ENSP00000250559,ENSP00000452786,0.48273279999999996
ENSP00000250559,ENSP00000346839,0.46601080000000006
ENSP00000250559,ENSP00000341189,0.5275000000000001
ENSP00000250559,ENSP00000300574,0.5275000000000001
ENSP00000250559,ENSP00000364898,0.59327
ENSP00000250559,ENSP00000346300,0.53
ENSP00000250559,ENSP00000262407,0.4516
ENSP00000250559,ENSP00000497733,0.5792679999999999
ENSP00000250559,ENSP00000496959,0.9112
ENSP00000250559,ENSP00000338171,0.9047000000000001
ENSP00000250559,ENSP00000358723,0.914
ENSP00000250559,ENSP00000349252,0.9114
ENSP00000250559,ENSP00000380227,0.9168604
ENSP00000250559,ENSP00000379350,0.9162042
ENSP00000250559,ENSP00000380948,0.917319
ENSP00000250559,ENSP00000362680,0.919099
ENSP00000250559,ENSP00000309591,0.9196067
ENSP00000250559,ENSP00000286827,0.9128000000000001
ENSP00000250559,ENSP00000361264,0.9134
ENSP00000250559,ENSP00000400175,0.9334769
ENSP00000250559,ENSP00000501150,0.9148000000000001
ENSP00000250559,ENSP00000355771,0.9188000000000001
ENSP00000250559,ENSP00000264431,0.934695
ENSP00000252483,ENSP00000355771,0.9752137
ENSP00000252483,ENSP00000419085,0.9971
ENSP00000252599,ENSP00000340864,0.4587300000000001
ENSP00000252599,ENSP00000363840,0.5275000000000001
ENSP00000252599,ENSP00000497653,0.5
ENSP00000252599,ENSP00000352798,0.5225
ENSP00000252599,ENSP00000381949,0.5
ENSP00000252599,ENSP00000362776,0.535
ENSP00000252599,ENSP00000304408,0.522
ENSP00000252599,ENSP00000369889,0.5
ENSP00000252599,ENSP00000297268,0.5225
ENSP00000252599,ENSP00000364000,0.5245
ENSP00000252599,ENSP00000360882,0.5425
ENSP00000252699,ENSP00000261769,0.43441300000000005
ENSP00000252699,ENSP00000358866,0.45016
ENSP00000252699,ENSP00000264741,0.65
ENSP00000252699,ENSP00000358310,0.65
ENSP00000252699,ENSP00000327290,0.66505
ENSP00000252699,ENSP00000262407,0.6647000000000001
ENSP00000252699,ENSP00000267082,0.6977575
ENSP00000252699,ENSP00000422007,0.69886
ENSP00000252699,ENSP00000283249,0.6891769000000001
ENSP00000252699,ENSP00000380227,0.6821356000000001
ENSP00000252699,ENSP00000261023,0.6696
ENSP00000252699,ENSP00000367316,0.66645
ENSP00000252699,ENSP00000452786,0.67555
ENSP00000252699,ENSP00000386896,0.67345
ENSP00000252699,ENSP00000296181,0.6989103999999999
ENSP00000252699,ENSP00000352138,0.566155
ENSP00000252699,ENSP00000315190,0.6808000000000001
ENSP00000252699,ENSP00000282588,0.65
ENSP00000252699,ENSP00000296585,0.66715
ENSP00000252699,ENSP00000355537,0.8331999999999999
ENSP00000252699,ENSP00000495360,0.634625
ENSP00000252699,ENSP00000357883,0.9063
ENSP00000252699,ENSP00000293379,0.9126000000000001
ENSP00000252699,ENSP00000379350,0.9151903
ENSP00000252699,ENSP00000458162,0.9236125000000001
ENSP00000252699,ENSP00000360305,0.847666
ENSP00000252699,ENSP00000494750,0.9342124
ENSP00000252699,ENSP00000385450,0.9292
ENSP00000252699,ENSP00000377941,0.9958027
ENSP00000252804,ENSP00000360882,0.484958
ENSP00000252999,ENSP00000366109,0.4636
ENSP00000252999,ENSP00000359085,0.5607
ENSP00000252999,ENSP00000262407,0.70201
ENSP00000252999,ENSP00000341189,0.68465
ENSP00000252999,ENSP00000267082,0.6911005000000001
ENSP00000252999,ENSP00000296585,0.6976105
ENSP00000252999,ENSP00000358310,0.6917578
ENSP00000252999,ENSP00000380227,0.70201
ENSP00000252999,ENSP00000327290,0.6917578
ENSP00000252999,ENSP00000264741,0.70201
ENSP00000252999,ENSP00000367316,0.70201
ENSP00000252999,ENSP00000297268,0.478831
ENSP00000252999,ENSP00000283249,0.6946810000000001
ENSP00000252999,ENSP00000261023,0.70831
ENSP00000252999,ENSP00000293379,0.702955
ENSP00000252999,ENSP00000346839,0.4468
ENSP00000252999,ENSP00000452786,0.6745000000000001
ENSP00000252999,ENSP00000282588,0.6917578
ENSP00000252999,ENSP00000296181,0.701191
ENSP00000252999,ENSP00000315190,0.72028
ENSP00000252999,ENSP00000442600,0.7979576
ENSP00000252999,ENSP00000398632,0.9044
ENSP00000252999,ENSP00000270233,0.677755
ENSP00000252999,ENSP00000379350,0.9355629000000001
ENSP00000252999,ENSP00000386896,0.9688766
ENSP00000252999,ENSP00000258341,0.996001
ENSP00000253796,ENSP00000385477,0.41500000000000004
ENSP00000253796,ENSP00000362680,0.5
ENSP00000253796,ENSP00000331746,0.9875
ENSP00000254066,ENSP00000378368,0.403813
ENSP00000254066,ENSP00000362680,0.5096400000000001
ENSP00000254066,ENSP00000451828,0.58865
ENSP00000254066,ENSP00000287820,0.43300000000000005
ENSP00000254066,ENSP00000320147,0.672036
ENSP00000254066,ENSP00000263253,0.5558830000000001
ENSP00000254958,ENSP00000304283,0.6155379999999999
ENSP00000254958,ENSP00000348461,0.61682
ENSP00000254958,ENSP00000309968,0.6114214
ENSP00000254958,ENSP00000313875,0.476596
ENSP00000254958,ENSP00000364163,0.91299110000000006
ENSP00000254958,ENSP00000498587,0.9882610000000001
ENSP00000256178,ENSP00000398632,0.5
ENSP00000257770,ENSP00000339467,0.510462
ENSP00000257770,ENSP00000361965,0.9461759999999999
ENSP00000257770,ENSP00000354532,0.980178
ENSP00000258341,ENSP00000359085,0.5607
ENSP00000258341,ENSP00000378431,0.59099146
ENSP00000258341,ENSP00000356515,0.5275000000000001
ENSP00000258341,ENSP00000339328,0.56806
ENSP00000258341,ENSP00000361850,0.58508
ENSP00000258341,ENSP00000369677,0.60601276
ENSP00000258341,ENSP00000262407,0.67485
ENSP00000258341,ENSP00000341189,0.6800999999999999
ENSP00000258341,ENSP00000267082,0.686463
ENSP00000258341,ENSP00000359077,0.5
ENSP00000258341,ENSP00000264741,0.68883145
ENSP00000258341,ENSP00000283249,0.68612945
ENSP00000258341,ENSP00000380227,0.6885063
ENSP00000258341,ENSP00000452786,0.68879785
ENSP00000258341,ENSP00000367316,0.6891566
ENSP00000258341,ENSP00000327290,0.6969602
ENSP00000258341,ENSP00000358310,0.6904572
ENSP00000258341,ENSP00000296585,0.7015123
ENSP00000258341,ENSP00000352798,0.5489999999999999
ENSP00000258341,ENSP00000282588,0.6982608
ENSP00000258341,ENSP00000315190,0.7028129000000001
ENSP00000258341,ENSP00000296181,0.7274896500000001
ENSP00000258341,ENSP00000442600,0.7359082
ENSP00000258341,ENSP00000293379,0.7210213000000001
ENSP00000258341,ENSP00000261023,0.7197207
ENSP00000258341,ENSP00000398632,0.9054
ENSP00000258341,ENSP00000386896,0.96886785
ENSP00000258341,ENSP00000379350,0.970845
ENSP00000259206,ENSP00000264657,0.5615
ENSP00000259371,ENSP00000341905,0.4
ENSP00000259371,ENSP00000274376,0.4
ENSP00000259371,ENSP00000451828,0.5394000000000001
ENSP00000259526,ENSP00000384273,0.566
ENSP00000259607,ENSP00000355627,0.5
ENSP00000259607,ENSP00000362680,0.53
ENSP00000259607,ENSP00000375086,0.54
ENSP00000259607,ENSP00000354416,0.997126
ENSP00000259607,ENSP00000356792,0.994528
ENSP00000259607,ENSP00000379140,0.997627
ENSP00000259607,ENSP00000474412,0.997186
ENSP00000259698,ENSP00000285735,0.40219399999999994
ENSP00000259698,ENSP00000494788,0.5225
ENSP00000259698,ENSP00000498227,0.541
ENSP00000259698,ENSP00000496394,0.5415
ENSP00000259698,ENSP00000338934,0.8
ENSP00000259698,ENSP00000496954,0.8
ENSP00000259698,ENSP00000353408,0.8112
ENSP00000259698,ENSP00000496414,0.8
ENSP00000259698,ENSP00000400175,0.749821
ENSP00000260356,ENSP00000339730,0.4
ENSP00000260356,ENSP00000360882,0.42990400000000006
ENSP00000260356,ENSP00000304408,0.42324400000000006
ENSP00000260356,ENSP00000358310,0.6657500000000001
ENSP00000260356,ENSP00000263253,0.469855
ENSP00000260356,ENSP00000267082,0.6969595
ENSP00000260356,ENSP00000380227,0.688766
ENSP00000260356,ENSP00000330382,0.6083343999999999
ENSP00000260356,ENSP00000367316,0.70201
ENSP00000260356,ENSP00000327290,0.69282425
ENSP00000260356,ENSP00000282588,0.68814475
ENSP00000260356,ENSP00000341189,0.6654
ENSP00000260356,ENSP00000283249,0.6950044
ENSP00000260356,ENSP00000336829,0.7477199999999999
ENSP00000260356,ENSP00000306099,0.75856804
ENSP00000260356,ENSP00000293379,0.7126052
ENSP00000260356,ENSP00000386896,0.6937325000000001
ENSP00000260356,ENSP00000264741,0.6871105000000001
ENSP00000260356,ENSP00000296181,0.7217241000000001
ENSP00000260356,ENSP00000296585,0.6904845
ENSP00000260356,ENSP00000308938,0.537
ENSP00000260356,ENSP00000498441,0.81591148
ENSP00000260356,ENSP00000262407,0.9168466000000001
ENSP00000260356,ENSP00000315190,0.9145762000000001
ENSP00000260356,ENSP00000361818,0.9102
ENSP00000260356,ENSP00000261023,0.9410044
ENSP00000260356,ENSP00000452786,0.9593496
ENSP00000260356,ENSP00000379350,0.941176
ENSP00000260356,ENSP00000346839,0.8686688
ENSP00000260356,ENSP00000355361,0.9067000000000001
ENSP00000260356,ENSP00000415743,0.9420696
ENSP00000261023,ENSP00000369581,0.4466500000000001
ENSP00000261023,ENSP00000369677,0.56714
ENSP00000261023,ENSP00000380638,0.5295
ENSP00000261023,ENSP00000382697,0.5666800000000001
ENSP00000261023,ENSP00000408695,0.5940371200000001
ENSP00000261023,ENSP00000496959,0.56162
ENSP00000261023,ENSP00000264741,0.54
ENSP00000261023,ENSP00000317985,0.588817
ENSP00000261023,ENSP00000325527,0.5988960000000001
ENSP00000261023,ENSP00000419446,0.40811200000000003
ENSP00000261023,ENSP00000359077,0.6637
ENSP00000261023,ENSP00000346300,0.66925
ENSP00000261023,ENSP00000263923,0.5425
ENSP00000261023,ENSP00000458162,0.67065
ENSP00000261023,ENSP00000400175,0.608235
ENSP00000261023,ENSP00000352798,0.644527
ENSP00000261023,ENSP00000369889,0.671
ENSP00000261023,ENSP00000300574,0.6689
ENSP00000261023,ENSP00000358866,0.6815
ENSP00000261023,ENSP00000367316,0.72
ENSP00000261023,ENSP00000334008,0.7008865
ENSP00000261023,ENSP00000377941,0.67205
ENSP00000261023,ENSP00000345347,0.73456
ENSP00000261023,ENSP00000454623,0.73288
ENSP00000261023,ENSP00000355361,0.4558
ENSP00000261023,ENSP00000494750,0.66855
ENSP00000261023,ENSP00000355896,0.562
ENSP00000261023,ENSP00000376637,0.73176
ENSP00000261023,ENSP00000415743,0.4444
ENSP00000261023,ENSP00000386896,0.5685200000000001
ENSP00000261023,ENSP00000457421,0.5656884999999999
ENSP00000261023,ENSP00000297268,0.7122999999999999
ENSP00000261023,ENSP00000407685,0.9
ENSP00000261023,ENSP00000339730,0.910603
ENSP00000261023,ENSP00000349252,0.9046000000000001
ENSP00000261023,ENSP00000358310,0.908
ENSP00000261023,ENSP00000327290,0.9094
ENSP00000261023,ENSP00000282588,0.9109
ENSP00000261023,ENSP00000362680,0.9125811
ENSP00000261023,ENSP00000293379,0.9067000000000001
ENSP00000261023,ENSP00000262407,0.9
ENSP00000261023,ENSP00000267082,0.921977
ENSP00000261023,ENSP00000380227,0.9260056
ENSP00000261023,ENSP00000296585,0.9164
ENSP00000261023,ENSP00000315190,0.9067000000000001
ENSP00000261023,ENSP00000341189,0.9726116
ENSP00000261023,ENSP00000380948,0.921977
ENSP00000261023,ENSP00000452786,0.9989682
ENSP00000261023,ENSP00000283249,0.9985248
ENSP00000261023,ENSP00000379350,0.9792826
ENSP00000261023,ENSP00000346839,0.996504
ENSP00000261023,ENSP00000296181,0.9618554
ENSP00000261590,ENSP00000293373,0.4252
ENSP00000261590,ENSP00000366283,0.4
ENSP00000261590,ENSP00000314067,0.45737440000000007
ENSP00000261590,ENSP00000337907,0.46601080000000006
ENSP00000261590,ENSP00000469413,0.4664560000000001
ENSP00000261590,ENSP00000376197,0.43720000000000003
ENSP00000261590,ENSP00000351209,0.49562019999999996
ENSP00000261590,ENSP00000379350,0.47096800000000005
ENSP00000261590,ENSP00000497733,0.5217664000000001
ENSP00000261590,ENSP00000304283,0.58327
ENSP00000261590,ENSP00000339467,0.585445
ENSP00000261590,ENSP00000339191,0.5058676
ENSP00000261590,ENSP00000331678,0.7376
ENSP00000261590,ENSP00000377508,0.89032
ENSP00000261769,ENSP00000340019,0.431906
ENSP00000261769,ENSP00000268613,0.54
ENSP00000261769,ENSP00000348461,0.4282
ENSP00000261769,ENSP00000463325,0.541
ENSP00000261769,ENSP00000308938,0.4
ENSP00000261769,ENSP00000376457,0.53352
ENSP00000261769,ENSP00000268603,0.5602400000000001
ENSP00000261769,ENSP00000394496,0.7454799999999999
ENSP00000261769,ENSP00000267082,0.531
ENSP00000261769,ENSP00000278572,0.805
ENSP00000261769,ENSP00000349436,0.761
ENSP00000261769,ENSP00000435389,0.6249339999999999
ENSP00000261769,ENSP00000497733,0.5776000000000001
ENSP00000261769,ENSP00000373489,0.45203800000000005
ENSP00000261769,ENSP00000324806,0.403
ENSP00000261769,ENSP00000263735,0.46514199999999994
ENSP00000261769,ENSP00000365569,0.908
ENSP00000261769,ENSP00000361264,0.9
ENSP00000261769,ENSP00000378368,0.9044
ENSP00000261769,ENSP00000497290,0.54
ENSP00000261769,ENSP00000362680,0.761458
ENSP00000261769,ENSP00000495360,0.9999063
ENSP00000261769,ENSP00000377508,0.9986528
ENSP00000261769,ENSP00000382004,0.993504
ENSP00000261861,ENSP00000363092,0.40608
ENSP00000262158,ENSP00000326031,0.5487625
ENSP00000262158,ENSP00000302625,0.54504
ENSP00000262158,ENSP00000419465,0.643375
ENSP00000262158,ENSP00000368104,0.588225
ENSP00000262158,ENSP00000265165,0.5607
ENSP00000262158,ENSP00000263253,0.521455
ENSP00000262158,ENSP00000495360,0.5649
ENSP00000262158,ENSP00000341551,0.9192313599999999
ENSP00000262158,ENSP00000332973,0.9675056
ENSP00000262158,ENSP00000364683,0.873268
ENSP00000262158,ENSP00000351905,0.9682092
ENSP00000262158,ENSP00000447297,0.9939874
ENSP00000262407,ENSP00000358723,0.44799999999999995
ENSP00000262407,ENSP00000263253,0.5
ENSP00000262407,ENSP00000359077,0.525
ENSP00000262407,ENSP00000369677,0.54
ENSP00000262407,ENSP00000367316,0.54
ENSP00000262407,ENSP00000315190,0.54
ENSP00000262407,ENSP00000282588,0.5745
ENSP00000262407,ENSP00000380227,0.54
ENSP00000262407,ENSP00000264741,0.56898
ENSP00000262407,ENSP00000451828,0.46871200000000013
ENSP00000262407,ENSP00000349252,0.57588
ENSP00000262407,ENSP00000454623,0.58646
ENSP00000262407,ENSP00000300574,0.65
ENSP00000262407,ENSP00000407685,0.66645
ENSP00000262407,ENSP00000346300,0.65
ENSP00000262407,ENSP00000334008,0.6731
ENSP00000262407,ENSP00000297268,0.65
ENSP00000262407,ENSP00000364898,0.556789
ENSP00000262407,ENSP00000267082,0.6363194000000001
ENSP00000262407,ENSP00000293379,0.58048
ENSP00000262407,ENSP00000327290,0.57082
ENSP00000262407,ENSP00000386896,0.54
ENSP00000262407,ENSP00000296181,0.6502459
ENSP00000262407,ENSP00000377941,0.6689
ENSP00000262407,ENSP00000283249,0.625974
ENSP00000262407,ENSP00000358310,0.57082
ENSP00000262407,ENSP00000296585,0.57082
ENSP00000262407,ENSP00000371958,0.490564
ENSP00000262407,ENSP00000369889,0.7522
ENSP00000262407,ENSP00000457421,0.49953879999999995
ENSP00000262407,ENSP00000458162,0.9046000000000001
ENSP00000262407,ENSP00000339730,0.910603
ENSP00000262407,ENSP00000496959,0.59106
ENSP00000262407,ENSP00000336829,0.9
ENSP00000262407,ENSP00000341189,0.9083
ENSP00000262407,ENSP00000306099,0.9
ENSP00000262407,ENSP00000498441,0.9
ENSP00000262407,ENSP00000494750,0.9046000000000001
ENSP00000262407,ENSP00000415743,0.6130072
ENSP00000262407,ENSP00000362680,0.9192699
ENSP00000262407,ENSP00000379350,0.841878
ENSP00000262407,ENSP00000279227,0.9167000000000001
ENSP00000262407,ENSP00000263686,0.5554
ENSP00000262407,ENSP00000479860,0.51
ENSP00000262407,ENSP00000358866,0.98000065
ENSP00000262407,ENSP00000380948,0.6391047000000001
ENSP00000262407,ENSP00000346839,0.9292
ENSP00000262407,ENSP00000452786,0.9996562
ENSP00000263253,ENSP00000377508,0.41034399999999993
ENSP00000263253,ENSP00000496954,0.5235000000000001
ENSP00000263253,ENSP00000369554,0.5
ENSP00000263253,ENSP00000389814,0.5
ENSP00000263253,ENSP00000415743,0.521
ENSP00000263253,ENSP00000312652,0.5
ENSP00000263253,ENSP00000297268,0.5
ENSP00000263253,ENSP00000354558,0.4017400000000001
ENSP00000263253,ENSP00000378702,0.586681
ENSP00000263253,ENSP00000408695,0.53646
ENSP00000263253,ENSP00000361423,0.46408000000000005
ENSP00000263253,ENSP00000369581,0.5
ENSP00000263253,ENSP00000364163,0.5325
ENSP00000263253,ENSP00000494750,0.600693
ENSP00000263253,ENSP00000385523,0.6538360000000001
ENSP00000263253,ENSP00000309591,0.66645
ENSP00000263253,ENSP00000418915,0.5847070000000001
ENSP00000263253,ENSP00000365380,0.516
ENSP00000263253,ENSP00000383042,0.663346
ENSP00000263253,ENSP00000498587,0.8266990000000001
ENSP00000263253,ENSP00000363804,0.76064
ENSP00000263253,ENSP00000376436,0.507988
ENSP00000263253,ENSP00000451828,0.8328139999999999
ENSP00000263253,ENSP00000368632,0.8202
ENSP00000263253,ENSP00000320147,0.8105415
ENSP00000263253,ENSP00000340330,0.748336
ENSP00000263253,ENSP00000486891,0.9468342000000001
ENSP00000263253,ENSP00000265165,0.9354
ENSP00000263253,ENSP00000339527,0.9141286
ENSP00000263253,ENSP00000341551,0.930748
ENSP00000263253,ENSP00000287820,0.9299999999999999
ENSP00000263253,ENSP00000384273,0.977575
ENSP00000263253,ENSP00000264657,0.968536
ENSP00000263253,ENSP00000332973,0.965294
ENSP00000263253,ENSP00000495360,0.9903949
ENSP00000263341,ENSP00000303231,0.4576
ENSP00000263341,ENSP00000264657,0.5345
ENSP00000263341,ENSP00000474412,0.4888
ENSP00000263341,ENSP00000433623,0.54829
ENSP00000263341,ENSP00000384273,0.9118
ENSP00000263341,ENSP00000280357,0.68868
ENSP00000263341,ENSP00000358997,0.6447339999999999
ENSP00000263341,ENSP00000385675,0.7090000000000001
ENSP00000263341,ENSP00000398698,0.7696000000000001
ENSP00000263645,ENSP00000379350,0.6596599999999999
ENSP00000263645,ENSP00000371958,0.846454
ENSP00000263686,ENSP00000378431,0.6371
ENSP00000263686,ENSP00000371958,0.4414
ENSP00000263686,ENSP00000415743,0.5140324000000001
ENSP00000263686,ENSP00000447730,0.4
ENSP00000263686,ENSP00000457421,0.5593168
ENSP00000263686,ENSP00000452786,0.5698
ENSP00000263710,ENSP00000327760,0.525126
ENSP00000263710,ENSP00000420321,0.521
ENSP00000263710,ENSP00000361423,0.5624560000000001
ENSP00000263923,ENSP00000309591,0.4
ENSP00000263923,ENSP00000479719,0.5
ENSP00000263923,ENSP00000293373,0.529
ENSP00000263923,ENSP00000477725,0.531
ENSP00000263923,ENSP00000316338,0.5
ENSP00000263923,ENSP00000314067,0.55115
ENSP00000263923,ENSP00000485033,0.5850575
ENSP00000263923,ENSP00000380638,0.58276
ENSP00000263923,ENSP00000317985,0.568947
ENSP00000263923,ENSP00000348461,0.569873
ENSP00000263923,ENSP00000382697,0.568947
ENSP00000263923,ENSP00000328777,0.65
ENSP00000263923,ENSP00000346300,0.6818500000000001
ENSP00000263923,ENSP00000498748,0.4347500000000001
ENSP00000263923,ENSP00000400175,0.5629055
ENSP00000263923,ENSP00000357392,0.671
ENSP00000263923,ENSP00000414303,0.65
ENSP00000263923,ENSP00000391826,0.6731
ENSP00000263923,ENSP00000300574,0.8330500000000001
ENSP00000263923,ENSP00000379350,0.547345
ENSP00000263923,ENSP00000376637,0.6759
ENSP00000263923,ENSP00000330382,0.6836
ENSP00000263923,ENSP00000371067,0.912493
ENSP00000263923,ENSP00000501150,0.9098
ENSP00000263923,ENSP00000417273,0.8581
ENSP00000263923,ENSP00000497733,0.9122095
ENSP00000263923,ENSP00000499900,0.912493
ENSP00000263923,ENSP00000341189,0.918376
ENSP00000263923,ENSP00000452786,0.671992
ENSP00000263923,ENSP00000495360,0.8190000000000001
ENSP00000263923,ENSP00000362680,0.9808036
ENSP00000263923,ENSP00000497290,0.961668
ENSP00000263923,ENSP00000265371,0.9522184
ENSP00000263923,ENSP00000457421,0.8334480000000001
ENSP00000264094,ENSP00000373783,0.54
ENSP00000264094,ENSP00000345008,0.4
ENSP00000264246,ENSP00000348461,0.505501
ENSP00000264246,ENSP00000314067,0.5
ENSP00000264246,ENSP00000418447,0.5
ENSP00000264246,ENSP00000497733,0.5716825
ENSP00000264246,ENSP00000362680,0.5118472000000001
ENSP00000264246,ENSP00000451828,0.5509999999999999
ENSP00000264246,ENSP00000477713,0.504304
ENSP00000264246,ENSP00000264657,0.5409999999999999
ENSP00000264246,ENSP00000264832,0.47440000000000004
ENSP00000264246,ENSP00000335062,0.47223500000000007
ENSP00000264246,ENSP00000497102,0.9979829
ENSP00000264246,ENSP00000370989,0.998587
ENSP00000264246,ENSP00000324890,0.9646536
ENSP00000264431,ENSP00000348416,0.9204013
ENSP00000264431,ENSP00000385450,0.9508075
ENSP00000264431,ENSP00000358723,0.9665353
ENSP00000264436,ENSP00000354532,0.4761159999999999
ENSP00000264436,ENSP00000317985,0.506
ENSP00000264436,ENSP00000382697,0.562
ENSP00000264657,ENSP00000442008,0.4
ENSP00000264657,ENSP00000303231,0.5
ENSP00000264657,ENSP00000303507,0.5245
ENSP00000264657,ENSP00000376475,0.5455
ENSP00000264657,ENSP00000353408,0.5640000000000001
ENSP00000264657,ENSP00000501150,0.5245
ENSP00000264657,ENSP00000329991,0.5
ENSP00000264657,ENSP00000380948,0.5425
ENSP00000264657,ENSP00000385451,0.522
ENSP00000264657,ENSP00000330382,0.5
ENSP00000264657,ENSP00000371798,0.66547
ENSP00000264657,ENSP00000430684,0.40481200000000006
ENSP00000264657,ENSP00000497915,0.5275000000000001
ENSP00000264657,ENSP00000454623,0.531
ENSP00000264657,ENSP00000286301,0.5796275
ENSP00000264657,ENSP00000280357,0.526
ENSP00000264657,ENSP00000294728,0.5285
ENSP00000264657,ENSP00000379350,0.5425
ENSP00000264657,ENSP00000496959,0.5305
ENSP00000264657,ENSP00000264832,0.5609999999999999
ENSP00000264657,ENSP00000474412,0.532
ENSP00000264657,ENSP00000368632,0.5335
ENSP00000264657,ENSP00000433623,0.5541
ENSP00000264657,ENSP00000384371,0.649573
ENSP00000264657,ENSP00000354558,0.747985
ENSP00000264657,ENSP00000341189,0.708331
ENSP00000264657,ENSP00000312652,0.5
ENSP00000264657,ENSP00000398698,0.535
ENSP00000264657,ENSP00000496577,0.73214465
ENSP00000264657,ENSP00000477713,0.824416
ENSP00000264657,ENSP00000451828,0.601336
ENSP00000264657,ENSP00000470788,0.9168265
ENSP00000264657,ENSP00000339527,0.9081
ENSP00000264657,ENSP00000364898,0.9049360000000001
ENSP00000264657,ENSP00000365380,0.567
ENSP00000264657,ENSP00000385675,0.593655
ENSP00000264657,ENSP00000346839,0.95
ENSP00000264657,ENSP00000370989,0.781
ENSP00000264657,ENSP00000370698,0.9342976000000001
ENSP00000264657,ENSP00000384273,0.828397
ENSP00000264657,ENSP00000431885,0.9361505
ENSP00000264657,ENSP00000499900,0.9868624
ENSP00000264657,ENSP00000371067,0.9897305
ENSP00000264657,ENSP00000362680,0.9855469
ENSP00000264710,ENSP00000496954,0.5235000000000001
ENSP00000264710,ENSP00000357564,0.555009
ENSP00000264741,ENSP00000359077,0.525
ENSP00000264741,ENSP00000380227,0.54
ENSP00000264741,ENSP00000369677,0.57818
ENSP00000264741,ENSP00000454623,0.57358
ENSP00000264741,ENSP00000496959,0.57496
ENSP00000264741,ENSP00000349252,0.57128
ENSP00000264741,ENSP00000386896,0.54
ENSP00000264741,ENSP00000327290,0.5699000000000001
ENSP00000264741,ENSP00000282588,0.57082
ENSP00000264741,ENSP00000358310,0.5699000000000001
ENSP00000264741,ENSP00000315190,0.54
ENSP00000264741,ENSP00000300574,0.65
ENSP00000264741,ENSP00000346300,0.65
ENSP00000264741,ENSP00000458162,0.6661
ENSP00000264741,ENSP00000339730,0.6940636
ENSP00000264741,ENSP00000377941,0.6647000000000001
ENSP00000264741,ENSP00000334008,0.6868298
ENSP00000264741,ENSP00000358866,0.6745000000000001
ENSP00000264741,ENSP00000369889,0.6668000000000001
ENSP00000264741,ENSP00000296585,0.5699000000000001
ENSP00000264741,ENSP00000297268,0.65
ENSP00000264741,ENSP00000362680,0.6966340000000001
ENSP00000264741,ENSP00000494750,0.6661
ENSP00000264741,ENSP00000380948,0.6267698
ENSP00000264741,ENSP00000293379,0.55932
ENSP00000264741,ENSP00000367316,0.5906
ENSP00000264741,ENSP00000283249,0.625974
ENSP00000264741,ENSP00000296181,0.625974
ENSP00000264741,ENSP00000341189,0.811
ENSP00000264741,ENSP00000452786,0.625974
ENSP00000264741,ENSP00000267082,0.625974
ENSP00000264741,ENSP00000407685,0.9072
ENSP00000264741,ENSP00000346839,0.65
ENSP00000264741,ENSP00000294728,0.9167616000000001
